CustomerID,PrimaryLegalName,CustomerType,RiskRating,KYC_Status,IsPEP,LastUpdatedDate,Gender,DateOfBirth,PlaceOfBirth_City,PlaceOfBirth_Country,IncorporationDate,IncorporationJurisdiction,BusinessActivityDescription,FullAddress,CurrentCity,ResidencyCountry,EmailAddress,DocumentType,ID_Number,IssuingCountry,ID_ExpiryDate,OfficeHeld,PEP_Jurisdiction,PEP_Level
CUST-ADC18476,Bernadette De Sousa de la Garcia,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1965-08-28,Sainte Victoire-sur-Mer,Nicaragua,,,,"487, rue Paulette Seguin, 80445 Rochernec",Saint Alfredboeuf,Brunei,pmace@example.com,Passport,NY71230798,Brunei,2033-04-10,,,
CUST-4839A227,اعتماد الجفالي,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1951-11-22,فصيلberg,Trinidad and Tobago,,,,"9979 آل عطفة Hollow Suite 498, الدباغport, WY 31431",مُرضيton,Bahamas,hymal-lshykh@example.org,Passport,ME01406870,Bahamas,2030-09-05,,,
CUST-8335C198,Cyprian Soliwoda,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1993-01-12,Ząbki,Namibia,,,,"plac Orzeszkowej 59/45, 72-724 Śrem",Sochaczew,Armenia,adrianniedbal@example.net,License,MQ12726166,Armenia,2035-03-18,,,
CUST-D6C52227,杨琴,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2007-09-13,琴市,葡萄牙,,,,上海市海口市沈北新刘街j座 916447,阜新县,直布罗陀,juan49@example.org,License,HG27313588,直布罗陀,2031-08-03,,,
CUST-D67B236B,森 春香,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1996-09-14,品川区,サンピエール島・ミクロン島,,,,静岡県南房総市上野公園41丁目10番5号 シティ外国府間692,長生郡睦沢町,ジブラルタル,ltakahashi@example.net,Passport,ZO56562073,ジブラルタル,2036-03-15,,,
CUST-97119890,鈴木 直樹,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1985-01-17,印旛郡本埜村,アルゼンチン,,,,山形県川崎市多摩区秋葉原32丁目25番1号 シャルム前弥六175,東久留米市,マルタ共和国,kobayashisotaro@example.org,Passport,CU16857594,マルタ共和国,2028-01-02,,,
CUST-3EBA63B4,Ashley Horton,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1939-06-05,Port Rosston,Japan,,,,"Studio 62, Nicholas Stravenue, North Jadehaven, NN8M 2HG",New Nicholas,Azerbaijan,pgriffiths@example.net,ID,BN04765027,Azerbaijan,2035-12-24,,,
CUST-3241CE4B,井上 里佳,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1992-06-23,目黒区,南極大陸,,,,岐阜県目黒区油井9丁目8番5号 油井クレスト925,中野区,モーリタニア・イスラム共和国,mikakoito@example.net,Passport,TJ05220578,モーリタニア・イスラム共和国,2032-09-24,,,
CUST-DFC1787E,आदरवाचक सुभाष अहलूवालिया,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1978-04-08,चक्रधरपुर,जर्मनी,,,,"2/4 कुमार, सभापतिने-103459",अम्बाजी,रूस,sumtii67@example.com,ID,AL57959543,रूस,2034-07-03,,,
CUST-839ABC2F,石井 学,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1947-04-18,長生郡長柄町,エストニア,,,,島根県横浜市緑区外国府間39丁目27番9号,横浜市保土ケ谷区,ミャンマー,taichi50@example.net,Passport,HX33197618,ミャンマー,2030-05-09,,,
CUST-CDEF5E79,Michael Ibrahim,Individual,Low,Blocked,0,2026-03-18 16:37:59,Other,1995-04-29,Lake Hopefort,Bhutan,,,,"94425 Joseph Mountains Suite 035, East Michael, MS 76765",West James,Saint Vincent and the Grenadines,abiolacomfort@example.com,ID,TK48209550,Saint Vincent and the Grenadines,2030-08-11,,,
CUST-71ED6DF2,Amélie Schneider,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1938-01-24,PagesBourg,Botswana,,,,"93, chemin de Traore, 53845 Dos Santos-sur-Ramos",PoirierBourg,Polynésie française,marinemoulin@example.net,Passport,WG11471884,Polynésie française,2030-05-01,,,
CUST-08171B07,Kacper Rosada,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1944-06-01,Brzeg,Denmark,,,,"plac Sienkiewicza 66/19, 87-212 Koło",Lubin,Kuwait,robert81@example.org,ID,AZ89815453,Kuwait,2036-02-23,,,
CUST-18F4AD6B,Michelle Turner,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1936-10-12,Susanhaven,Saint Lucia,,,,"Flat 8, Thompson Tunnel, West Katherineside, B15 1YB",East Danielle,Greenland,grahamevans@example.org,Passport,PZ08452443,Greenland,2027-02-27,,,
CUST-B35F59C6,Данна Полтавець,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1966-03-29,хутір Нова Каховка,Мальдіви,,,,"сквер Ніщинського Композитора, буд. 0, Гайворон, 49084",хутір Краматорськ,Замбія,hennadii29@example.com,Passport,KG70621083,Замбія,2031-10-08,,,
CUST-68E126A0,Ana Laura Pimenta,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1954-06-12,Santos da Serra,Faroé,,,,"Morro de Pires, 133, Vila Santa Monica 2ª Seção, 31422274 Gomes / TO",Gonçalves,Burquina Faso,igoncalves@example.net,ID,PA58943366,Burquina Faso,2030-12-09,,,
CUST-56EF74EA,Moore and Sons Corp,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2011-01-09,Mauritania,Retail,"144 Rivera Port, Conleyville, PR 65765",East Tammy,Zimbabwe,brandon70@example.com,Tax ID,HG73254097,Zimbabwe,2030-01-14,,,
CUST-794F42D5,Карп Архипович Васильев,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1970-07-28,г. Арзамас,Эквадор,,,,"п. Шаховская, пер. Учительский, д. 457 стр. 152, 402346",ст. Кириши,Новая Зеландия,markovjan@example.net,ID,UY83369296,Новая Зеландия,2028-03-09,,,
CUST-313E2935,शिव ताम्बेजी,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1955-01-10,अनन्तपुर,पाकिस्तान,,,,"60/3237 रत्न लोबो, देवगढ़ 664597",अजमेर,ऑस्ट्रेलिया,tivaariiriitikaa@example.net,Passport,FS69368180,ऑस्ट्रेलिया,2035-01-10,,,
CUST-A6275AF8,Luce Ramos,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1959-10-26,Breton,Anguilla,,,,"boulevard de Rémy, 40815 Caron",Saint Timothée,Mayotte,margaretloiseau@example.org,License,MH75943669,Mayotte,2035-06-02,,,
CUST-F60C424A,Herr Uli Hörle,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1969-03-17,Kusel,Argentinien,,,,"Etzlerstr. 597, 38284 Nauen",Chemnitz,Spanien,loosjuan@example.com,ID,IF92533617,Spanien,2027-07-30,,,
CUST-7131210F,Jabir Aasif,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1996-12-17,Owaishaven,Tuvalu,,,,"09283 Rafee Lights Suite 952, New El-Aminburgh, PA 83541",North Aalam,Micronesia,qadeer67@example.net,ID,SL26392219,Micronesia,2028-11-01,,,
CUST-CACB8CD1,Beatriz Pacheco,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1956-04-02,Teixeira do Sul,Togo,,,,"Jardim Arthur Cardoso, 29, João Paulo Ii, 50005889 Rezende da Prata / MT",Castro de Goiás,Barein,luiz-henriquepacheco@example.org,Passport,QB26029423,Barein,2036-03-01,,,
CUST-5BA35CE3,Доброслав Измаилович Сорокин,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1940-09-03,к. Когалым,Сент-Винсент и Гренадины,,,,"с. Солнечногорск, наб. Тургенева, д. 2 стр. 43, 411339",г. Буденновск,Судан,stanislavnikitin@example.com,ID,EW20182897,Судан,2028-07-23,,,
CUST-DCA4F15D,Quique Cabrero Cisneros,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1988-10-30,Guadalajara,Saint Kitts y Nevis,,,,"Pasaje Isidora Valverde 96 Apt. 60 , Burgos, 21709",Sevilla,Angola,hamigo@example.org,Passport,ZD66625794,Angola,2032-12-15,,,
CUST-4F8A44F1,Benone Tomescu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1982-10-12,Fagetel (Remetea),Tuvalu,,,,"Aleea Albu Nr. 282, Vicovu de Sus, 710933",Otelu Rosu,Burundi,ionitaadina@example.org,License,VO14032843,Burundi,2029-09-22,,,
CUST-17563A4D,Георгій Зінчук,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1992-06-07,місто Нова Каховка,Непал,,,,"вулиця Ковиловий, буд. 091, Буськ, 42071",селище Світлодарськ,Сьєрра-Леоне,yverhun@example.net,Passport,FP02307910,Сьєрра-Леоне,2035-04-01,,,
CUST-052B5AB5,Zoe Ferreira,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,2007-10-03,Ferreira de Caldeira,Países Baixos,,,,"Campo de Nunes, Tupi B, 15705638 Araújo do Norte / MG",da Rocha,Maurícia,luiz-felipe93@example.net,Passport,SH54475969,Maurícia,2028-02-01,,,
CUST-A10CE0CF,Нестор Малишко,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1983-05-05,місто Бурштин,Малайзія,,,,"площа Симфонічна, буд. 1, Бахмут, 15246",село Златопіль,Уругвай,ieva57@example.com,ID,UG68336960,Уругвай,2027-08-02,,,
CUST-6B914583,pan Dominik Dziopa,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1949-02-21,Gdańsk,Vatican City,,,,"ulica Agrestowa 18, 11-479 Głogów",Malbork,Eritrea,gmeler@example.org,License,NB60961713,Eritrea,2033-06-03,,,
CUST-EFF27163,Mrs Kathryn John,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1947-03-27,Lake Judith,Latvia,,,,"771 Ball Villages, Elliottburgh, S8S 8GJ",Hargreavesside,Venezuela,molly07@example.com,Passport,JU83000681,Venezuela,2034-09-09,,,
CUST-9CDE9576,James Martinez,Individual,High,Onboarded,0,2026-03-18 16:37:59,Male,1987-11-08,Joshua Ville,Argentina,,,,"10th Floor Cucumber Residences 7, 8420 Terry Street, Mayoyao, 3129 Kalinga",Michael Ville,Saudi Arabia,jennifer58@example.com,License,LV88327901,Saudi Arabia,2027-09-25,,,
CUST-13349B8D,Rosemary Holland-Smith,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1969-09-20,Cliffordton,Micronesia,,,,"Studio 55, Joshua Path, Port Anthonyfurt, OX3A 4TE",Neilland,Papua New Guinea,rachellewis@example.com,ID,JM71665277,Papua New Guinea,2034-09-30,,,
CUST-67346939,Ярослава Талан,Individual,Low,Blocked,0,2026-03-18 16:37:59,Male,1986-03-29,місто Болехів,Гренада,,,,"шосе Нафтовиків, буд. 5, Миколаївка, 80210",місто Білгород-Дністровський,В'єтнам,jvernyhora@example.org,License,ZT24346829,В'єтнам,2030-11-11,,,
CUST-869D013F,هاشم الدباغ,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1981-04-12,East مصعب,Bhutan,,,,"32397 الخرافي Streets Apt. 682, كبيرside, OK 65391",آل سعودfurt,Mauritius,skhrshrbtly@example.org,ID,UH68685990,Mauritius,2035-03-25,,,
CUST-FD7B8AFD,Dipl.-Ing. Jessika Schäfer MBA.,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1971-04-05,Jena,Ghana,,,,"Stolzering 2070, 02710 Füssen",Neuruppin,Ghana,giuseppinaboerner@example.com,License,BQ98631503,Ghana,2034-09-09,,,
CUST-174C3589,Ярослава Єрченко,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1985-01-07,село Бучач,Індія,,,,"парк Керченський 1-й, буд. 97, Красноперекопськ, 61531",хутір Перечин,Чилі,ihnat61@example.com,ID,IL21941968,Чилі,2031-04-20,,,
CUST-68442A44,林颖,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1957-09-12,建军县,巴巴多斯,,,,内蒙古自治区玉兰市静安郑州路E座 549547,六安市,肯尼亚,hsun@example.net,License,VV25783496,肯尼亚,2031-08-05,,,
CUST-27416196,Тимофій Гаврилів,Individual,High,Onboarded,0,2026-03-18 16:37:59,Male,1982-10-11,місто Житомир,Парагвай,,,,"шосе Валерія Лобановського, буд. 578 кв. 5, Хрустальний, 92692",місто Красногорівка,Пакистан,rshablii@example.org,Passport,SK40102973,Пакистан,2034-07-28,,,
CUST-CF28EF74,অলোকা সেন,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1960-12-19,বরগুনা,লিথুয়ানিয়া,,,,"অ্যাপার্টমেন্ট ৯, হোল্ডিং নং ৭৬, দাউদলেন, দেবীতলা, নাটোর, ১৫৪৩",চাঁপাইনবাবগঞ্জ,আলবেনিয়া,zpoddaar@example.org,License,LL07495753,আলবেনিয়া,2034-04-24,,,
CUST-7B36B0DF,Ioana Stan,Individual,Low,Suspended,0,2026-03-18 16:37:59,Female,1981-04-29,Campulung Moldovenesc,North Macedonia,,,,"Strada Mocanu, Borsa, 128539",Raducaneni,Taiwan,kdiaconu@example.com,ID,HD03838089,Taiwan,2026-12-16,,,
CUST-03A5DB5C,Xavier Brunel-Roussel,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1980-04-17,Sainte Danielnec,Guatemala,,,,"8, chemin de Courtois, 43511 Saint Charlotte",Saint Paulette-la-Forêt,Lettonie,clairemorin@example.net,Passport,HB50786463,Lettonie,2028-04-03,,,
CUST-29D59918,長谷川建設合同会社 LLC,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2021-04-14,ナイジェリア,Retail,岩手県川崎市中原区竜泉23丁目11番4号 中小来川シティ545,安房郡鋸南町,タークス・カイコス諸島,satoyui@example.org,Tax ID,KV21051098,タークス・カイコス諸島,2030-01-29,,,
CUST-E1F80BBF,Batool Zaafir,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2001-10-19,East Karaamat,Kenya,,,,"80959 Qahtan Flat, Aryanberg, KS 38512",Port Saboorfort,United Arab Emirates,sraed@example.com,Passport,YQ91091126,United Arab Emirates,2035-06-27,,,
CUST-14C84F6B,彭琴,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1942-01-03,惠州市,以色列,,,,重庆市柳州市高港袁路t座 850162,杭州县,哈萨克斯坦,yangxia@example.com,ID,AJ27222258,哈萨克斯坦,2031-10-10,,,
CUST-F582C1E5,高橋 浩,Individual,Low,Suspended,0,2026-03-18 16:37:59,Male,1943-06-23,浦安市,ネパール,,,,山形県安房郡鋸南町神明内21丁目1番10号 卯の里コーポ284,小平市,カメルーン,maayasuzuki@example.com,Passport,ZL65628657,カメルーン,2027-01-28,,,
CUST-A652A7EA,Cornelius Akinwale,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2007-08-28,Okonkwoville,Singapore,,,,"75797 Adetokunbo Passage Apt. 864, Angelaton, AR 85593",East Ruth,Micronesia,aogunleye@example.org,ID,AJ19777408,Micronesia,2028-08-10,,,
CUST-B148058D,Gabriel Golisz,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2004-05-01,Dębica,Kyrgyzstan,,,,"pl. Kochanowskiego 030, 46-074 Gorlice",Myszków,Slovakia,radoslaw27@example.com,License,QV20442266,Slovakia,2030-03-19,,,
CUST-3D06150C,Волков Глеб Гордеевич,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1987-12-12,д. Новая Игирма,Бангладеш,,,,"п. Хасавюрт, пер. Енисейский, д. 6/4, 697268",ст. Лесной (Сверд.),Ирак,nadezhda_2012@example.net,License,UB17651816,Ирак,2030-02-11,,,
CUST-29CA5694,高帆,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1995-03-12,香港县,安提瓜和巴布达,,,,福建省志强县萧山太原路R座 485983,兴安盟市,留尼汪岛,lei15@example.org,License,GD01236798,留尼汪岛,2034-10-08,,,
CUST-52B34C2C,يقين آل حسين,Individual,High,Onboarded,0,2026-03-18 16:37:59,Female,1959-09-15,East سامح,India,,,,"00404 آل خضير Plains Suite 486, آل عايضmouth, IA 98486",Port بيلسان,Macao,almgwl@example.net,ID,RZ77369743,Macao,2035-05-17,,,
CUST-94DD9251,Савватий Вячеславович Медведев,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1960-10-24,д. Юрюзань,США,,,,"д. Тында, бул. Вольный, д. 10, 955174",клх Певек,Турция,haritonovjulian@example.com,Passport,BW97183884,Турция,2032-04-10,,,
CUST-F4C6A681,Ewelina Matejuk,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1959-06-12,Piotrków Trybunalski,Saint Kitts and Nevis,,,,"ul. Brzoskwiniowa 982, 61-487 Kołobrzeg",Września,Central African Republic,ksawery74@example.org,ID,JY15975636,Central African Republic,2028-09-07,,,
CUST-05223A9D,Andrew Okafor,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1937-01-11,Obasanjobury,Albania,,,,"1981 Uche Via, Markchester, CA 88761",South Mary,Morocco,uchepeter@example.org,ID,FK29615794,Morocco,2035-09-02,,,
CUST-966641B3,Aura Georgescu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1942-01-20,Floresti,Azerbaijan,,,,"Bulevardul Preda Nr. 118 Bl. 65  Sc. 10 Ap. 281, Mioveni, 373312",Dumbravita,Mozambique,mstoica@example.org,License,VZ01060808,Mozambique,2034-05-03,,,
CUST-DA22EB54,Miss Katy Hartley,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1995-11-16,Port Alan,Slovenia,,,,"845 Bethan Extension, Port Clarestad, N9F 1GA",Donaldberg,Syrian Arab Republic,jeremy18@example.org,Passport,PS57427042,Syrian Arab Republic,2029-02-23,,,
CUST-CDF171BF,Nathaniel Ojo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1994-11-06,Chukwuside,Paraguay,,,,"265 Agnes Skyway Apt. 801, Okonkwoside, AZ 20007",Lake Gabriel,Niue,uchesamuel@example.org,Passport,MS18724131,Niue,2028-05-15,,,
CUST-F658C0E2,Saabir Limazah,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1998-05-09,North Maazinview,French Southern Territories,,,,"3867 Saboor Trail Suite 136, Jafarstad, GA 59616",Luqmanport,Mali,qaasim79@example.com,License,IM54493089,Mali,2030-07-26,,,
CUST-4A58A01E,Prudencia Terrón Arnau,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,2001-12-21,Jaén,Perú,,,,"C. de Arcelia Julián 89 Apt. 63 , Zaragoza, 17396",Granada,Marruecos,verdujaime@example.net,Passport,DE08728156,Marruecos,2032-07-14,,,
CUST-6818285A,सरकार PLC Group,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2012-03-16,जर्मनी,Import/Export,"209 शोभा रोद्रिगुएस, चंडीगढ-169249",अहमदनगर,दक्षिण कोरिया,lkssmnnjain@example.com,Tax ID,HB53910781,दक्षिण कोरिया,2030-06-10,,,
CUST-E3466A41,اعتماد آل بن لافي,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1966-01-13,ذكيfurt,Ireland,,,,"70672 مَجدي Spurs, North اصيلville, OK 95819",حازمfurt,Solomon Islands,al-lskrydhyb@example.com,ID,AS76470752,Solomon Islands,2034-02-24,,,
CUST-A00555CF,Tracy Green,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1980-11-22,Kelly Ville,Gabon,,,,"5128 Ruby Street, Aroroy, 2964 Bataan",David Ville,Palau,victoria13@example.net,License,NS93197742,Palau,2026-10-14,,,
CUST-CAC51AC8,Augustin-Tristan Vincent,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1942-01-23,Étienneboeuf,Indonésie,,,,"25, rue de Georges, 15803 Sainte Éliseboeuf",Alves,Bahrain,arnaudeblanchard@example.com,Passport,IT64720438,Bahrain,2028-07-24,,,
CUST-02A9794E,杨军,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1949-11-05,广州县,意大利,,,,河北省琴县静安李街p座 620265,想县,圣赫勒拿,exia@example.com,ID,XU33462762,圣赫勒拿,2034-04-29,,,
CUST-32D5108B,Комаров Модест Власович,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1991-03-31,п. Мостовской,Федеративные Штаты Микронезии,,,,"клх Суздаль, бул. Демьяна Бедного, д. 8 к. 5/5, 444635",с. Прохладный,Тонга,ponomarevgostomisl@example.com,License,UK95593044,Тонга,2030-05-31,,,
CUST-E606AA44,Filippo Junitz,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1952-04-09,Dachau,Paraguay,,,,"Ruppersbergerplatz 8, 65349 Mainburg",Quedlinburg,Färöer,celalpaertzelt@example.org,Passport,HY04916365,Färöer,2033-08-28,,,
CUST-E1C814C6,Чубай LLC Group,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2015-08-23,Маврикій,Real Estate,"узвіз Новощіпний ряд, буд. 23, Світловодськ, 37153",селище Тлумач,Сирія,maksym29@example.com,Tax ID,BA01970528,Сирія,2031-01-18,,,
CUST-EBAE2DDD,Dr. Gisbert Jacobi Jäckel B.A.,Individual,Low,Suspended,0,2026-03-18 16:37:59,Male,1986-10-15,Gadebusch,Bahrain,,,,"Hartmannplatz 21-14, 80353 Chemnitz",Rostock,Australien,vjohann@example.net,ID,EJ30005270,Australien,2030-07-30,,,
CUST-5391B4CD,pani Melania Kuśnierek,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2005-06-09,Jastrzębie-Zdrój,Kiribati,,,,"aleja Poniatowskiego 58, 60-859 Białystok",Kwidzyn,Paraguay,alan23@example.net,ID,GM61648043,Paraguay,2034-02-14,,,
CUST-878E93D3,Alison Pena,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2003-11-30,Sherri Ville,Cyprus,,,,"Unit 3132 Hill Building Tower 8, 5282 Cresta Extension, Ferrol, 5737 Southern Leyte",Nicole Ville,Ethiopia,collinskirsten@example.net,License,ZB84074248,Ethiopia,2031-12-30,,,
CUST-FAF52CF7,Вероника Руслановна Савина,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1957-03-14,клх Сыктывкар,Сан-Томе и Принсипи,,,,"г. Эльбрус, пер. 30 лет Победы, д. 333 к. 929, 691957",ст. Верхотурье,Бенин,anastasija1973@example.org,Passport,HN88542229,Бенин,2032-09-17,,,
CUST-0DB06D4C,Nicole Breton-Adam,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1994-01-14,Ribeiro-sur-Rodriguez,Botswana,,,,"38, avenue Pascal, 79147 Schneiderdan",Regnierdan,Pitcairn (Îles),pasquiermichelle@example.org,Passport,XA59073486,Pitcairn (Îles),2032-12-05,,,
CUST-E6251EBF,Robin Bowen,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1967-09-19,Emily Ville,Iceland,,,,"2594 Mariveles Avenue, Butler Estates, Kalawit, 2350 Palawan",Virginia Ville,Sweden,tinahurst@example.net,ID,WR76237329,Sweden,2028-05-28,,,
CUST-3CBDF603,Nereida Alfaro Recio,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1977-06-14,Vizcaya,Francia,,,,"Paseo de Luisina Sedano 19, Teruel, 24367",Madrid,Samoa,eusebiaberenguer@example.com,Passport,ED61779483,Samoa,2030-05-29,,,
CUST-E7C32D91,Dawid Cacko,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2001-03-21,Ostróda,South Africa,,,,"pl. Paderewskiego 79/95, 29-397 Tczew",Kutno,Madagascar,jtrzcionka@example.org,License,CG69617921,Madagascar,2034-11-20,,,
CUST-C03E681B,Joseph Ojo,Individual,Medium,Suspended,0,2026-03-18 16:37:59,Male,1941-08-16,West Agnesshire,Myanmar,,,,"860 Ojo Mill, Port Simonville, IN 43976",West Jameston,Ghana,wabiola@example.org,ID,MV37815559,Ghana,2027-10-31,,,
CUST-F2EF9FB5,Faith Oshodi,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1972-05-06,North Charity,Benin,,,,"0219 Nathaniel Falls, Elizabethstad, MO 38764",Oshodifort,Sri Lanka,elizabeth79@example.org,License,KA38621488,Sri Lanka,2034-02-11,,,
CUST-F0A34ED8,রাসেল মৃধা,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1943-08-20,ফরিদপুর,লিথুয়ানিয়া,,,,"অ্যাপার্টমেন্ট ৬৪, হোল্ডিং নং ৫, দক্ষিণ বালিয়াডাঙ্গা, কুতুবমাটি, মানিকগঞ্জ, ৪৫৭০",শরীয়তপুর,হংকং,praant41@example.com,License,HI73993847,হংকং,2028-11-23,,,
CUST-E9869692,Назар Лемешко,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1953-06-12,місто Дубровиця,Самоа,,,,"шосе Композитора Вербицького, буд. 70 кв. 8, Деражня, 50482",село Благовіщенське,Гвінея-Бісау,parmenhavrylyshyn@example.com,ID,MP60229567,Гвінея-Бісау,2035-04-21,,,
CUST-5440A1F3,Angela Ekwueme,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1962-10-14,Joyland,Venezuela,,,,"298 Faith Harbors Suite 678, Ojoberg, OH 28332",West Andrew,Norfolk Island,akinwalepaul@example.net,License,AM91992278,Norfolk Island,2028-07-07,,,
CUST-CF0B8E27,Ghauth Babar,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1990-01-20,Danielville,Uzbekistan,,,,"3634 Ubaydullah Plains Suite 231, East Ikrimah, OR 52261",Aasimberg,South Georgia and the South Sandwich Islands,ghulam77@example.com,License,EO15136334,South Georgia and the South Sandwich Islands,2029-01-09,,,
CUST-E8D1315B,Pamela Diaz,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1971-12-07,Jaime Ville,France,,,,"B18 L92 Hartman Village, Sierra Madre Road Extension, Leon B. Postigo, 9363 Sarangani",John Ville,Israel,sarahvalentine@example.net,ID,GA18669443,Israel,2035-03-08,,,
CUST-55A450DF,Ida Sierpień,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1961-03-22,Brzeg,Uganda,,,,"al. Paderewskiego 340, 17-705 Zabrze",Sandomierz,Dominican Republic,chalimoniukkarina@example.net,ID,OO61640704,Dominican Republic,2033-10-13,,,
CUST-B7F94199,الأستاذة غيداء مهنا,Individual,Low,Suspended,0,2026-03-18 16:37:59,Female,1998-08-19,آل عايضstad,French Guiana,,,,"7990 الحجار Throughway Suite 573, East غازي, DC 09809",آل رفيعhaven,Anguilla,mlklmgwl@example.com,Passport,GS49291991,Anguilla,2034-11-29,,,
CUST-00CE152B,後藤 陽子,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1989-10-30,葛飾区,ジブラルタル,,,,北海道羽村市猿楽町27丁目27番10号 シャルム皇居外苑648,足立区,シリア,otarika@example.com,License,MA59224503,シリア,2030-03-30,,,
CUST-F832A07E,Agnieszka Judek,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1964-03-20,Marki,Armenia,,,,"pl. Mickiewicza 216, 68-832 Wejherowo",Ostrołęka,Equatorial Guinea,jan01@example.org,License,HF32303725,Equatorial Guinea,2032-06-29,,,
CUST-21AACA79,Sarah Sá,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1947-10-11,Silveira,Tuvalu,,,,"Condomínio de Martins, São José, 85118588 Lima / MS",Nunes,Bulgária,caldeirajose-miguel@example.com,ID,ZV06887448,Bulgária,2030-10-23,,,
